"","Player","Tm","Pos","MP","FG","FGP","X3P","X3PP","FTP","AST","ORB","DRB","STL","BLK"
"234","Isaiah Joe","PHI","SG","-0.649459391205643","-0.635304703080083","-0.446618258784198","0.298307697407813","0.45443032766913","1.22461694757485","-0.571273522121668","-0.660565859310933","-0.993070817910686","-0.490897852559258","-0.277253929969648"
"235","Cameron Johnson","PHO","PF","0.573733199114862","0.212065927724623","0.00528310411773909","1.25276430005813","0.417714405996069","0.711353782510678","-0.269281385449657","-0.270813704094233","0.0894023023539437","-0.0226133367781616","-0.277253929969648"
"236","James Johnson","DAL","PF","-0.133898877930058","-0.272145861306637","0.394853244550443","-0.44404743798688","-0.126905098821007","-0.597666227614225","-0.218949362670989","-0.400731089166466","-0.116783053886938","0.679813436893483","0.85967018880028"
"237","Keldon Johnson","SAS","SF","1.04885759370217","0.817330664013699","0.239025188377362","-0.0198445034756269","0.148464313726953","0.341326849557438","0.133374796779691","1.15827753170033","1.22342176167879","0.445671179002935","0.177515717538323"
"238","Stanley Johnson","TOR","PF","-0.507932975796659","-0.917761580014985","-0.267415994185154","-0.44404743798688","0.638009936034437","0.373157123359867","-0.319613408228326","-0.270813704094233","-0.426061088248261","0.445671179002935","-0.277253929969648"
"239","Tyler Johnson","BRK","SG","-0.760658717598416","-0.675655685499355","0.075405729395626","0.19225696378","1.02964643388042","1.22461694757485","-0.621605544900337","-0.790483244383166","-0.941524478850466","-0.725040110449806","-0.959408401231605"
"240","Nikola Jokić","DEN","C","1.63518131468224","2.91558174981583","1.03374827486008","0.510409164663439","0.619651975197906","0.711353782510678","3.30429223183581","2.84720353763937","2.76981193348541","2.31880924212732","0.404900541292308"
"241","Damian Jones","PHO","C","-1.276219230874","-1.15986747453062","-0.290790202611116","-1.08035183975376","-1.8403147768972","-0.541963248459974","-1.02426172712969","-0.270813704094233","-1.04461715697091","-1.1933246262309","0.177515717538323"
"242","Derrick Jones Jr.","POR","SF","0.745586703540058","-0.191443896468094","0.301356410846594","-0.337996704359067","-0.163621020494068","-0.319151331842969","-0.671937567679005","1.28819491677257","0.0378559632937232","0.445671179002935","1.08705501255427"
"243","Mason Jones","HOU","SG","-0.861749014319119","-0.594953720660811","0.161111160290821","-0.12589523710344","0.699203138822872","-0.573793522262403","-0.369945431006994","-0.790483244383166","-0.529153766368702","-0.725040110449806","-0.959408401231605"
"244","Tre Jones","SAS","PG","-1.69068944742888","-1.0388145272728","0.488350078254293","-0.974301106125946","4.27900550194635","1.22461694757485","-0.973929704351017","-0.5306484742387","-1.45698786945267","-1.42746688412145","-0.959408401231605"
"245","Tyus Jones","MEM","PG","0.381661635345527","0.0103110156282646","-0.244041785759192","-0.337996704359067","-0.310484707186314","0.428860102514118","1.64333548013975","-0.270813704094233","-0.37451474918804","1.61638246845568","-0.73202357747762"
"246","DeAndre Jordan","BRK","C","0.189590071576192","-0.030039966791007","2.73227408714667","-1.08035183975376","-1.8403147768972","-0.573793522262403","-0.0679532943349832","1.28819491677257","1.27496810073901","-0.725040110449806","2.22397913132419"
"247","Cory Joseph","SAC","PG","0.00762753747892619","-0.231794878887366","0.262399396803324","-0.337996704359067","0.16070295428464","0.194111833221203","0.183706819558359","-0.5306484742387","-0.580700105428922","0.445671179002935","-0.504638753723634"
"248","Mfiondu Kabengele","LAC","PF","-1.57949012103611","-1.15986747453062","-1.37379519301403","-0.974301106125946","-0.818388290330328","0.229920891248935","-0.923597681572348","-0.9204006294554","-1.14770983509135","-1.1933246262309","-0.73202357747762"
"249","Frank Kaminsky","PHO","C","-0.396733649403886","-0.272145861306637","0.114362743438896","-0.231945970731253","0.515623530457566","-0.33108768451888","-0.0176212715563146","0.2488558361947","0.347133997655046","-0.959182368340355","0.177515717538323"
"250","Enes Kanter","POR","C","0.543406110098652","0.655926734336613","1.11945370575527","-1.08035183975376","-1.8403147768972","0.24583602815015","-0.470609476564331","4.27629477343393","2.15125586476276","-0.25675559466871","0.85967018880028"
"251","Luke Kennard","LAC","SG","0.230026190264473","-0.110741931629551","0.200068174334091","0.616459898291253","0.864424786351648","0.695438645609463","-0.118285317113652","-0.660565859310933","-0.116783053886938","-0.725040110449806","-0.504638753723634"
"252","Maxi Kleber","DAL","PF","0.593951258459003","-0.433549790983724","-0.0570481183514937","0.722510631919066","0.931737309418927","1.00180503095784","-0.269281385449657","0.118938451122467","0.81105104919703","-0.490897852559258","0.85967018880028"
"253","Nathan Knight","ATL","PF","-1.38741855726677","-0.917761580014985","-0.22066757733323","-0.76219963887032","0.197418875957701","0.727268919411893","-0.973929704351017","0.118938451122467","-1.09616349603113","-0.959182368340355","-0.277253929969648"
"254","Kevin Knox","NYK","SF","-0.356297530715604","-0.55460273824154","-0.376495633506311","0.0862062301521864","0.478907608784504","0.560159981949139","-0.671937567679005","-0.5306484742387","-0.580700105428922","-0.725040110449806","-0.277253929969648"
"255","John Konchar","MEM","SG","-0.325970441699394","-0.716006667918627","-0.0648395211601478","-0.656148905242507","0.105629071775048","0.977932325606023","-0.470609476564331","0.2488558361947","-0.0136903757664973","1.14809795267458","-0.277253929969648"
"256","Furkan Korkmaz","PHI","SG","-0.0226995515372848","-0.231794878887366","-0.46999246721016","0.298307697407813","0.117867712332735","0.727268919411893","-0.621605544900337","-0.790483244383166","-0.2714220710676","0.211528921112387","-0.73202357747762"
"257","Luke Kornet","CHI","PF","-1.26611020120193","-1.11951649211134","-1.73999112502078","-0.868250372498133","-1.28345663152244","1.22461694757485","-0.87326565879368","-1.05031801452763","-0.683792783549363","-0.725040110449806","-0.504638753723634"
"258","Rodions Kurucs","TOT","SF-PF","-1.46829079464334","-1.15986747453062","-1.06993048347653","-0.868250372498133","-0.530780237224681","-0.764775165076979","-0.87326565879368","-0.9204006294554","-1.09616349603113","-0.490897852559258","-0.73202357747762"
"259","Rodions Kurucs","BRK","PF","-1.67047138808474","-1.24056943936916","-0.81281419079094","-0.868250372498133","1.21934536252457","-2.75416727772881","-0.822933636015011","-1.05031801452763","-1.14770983509135","-1.42746688412145","-0.959408401231605"
"260","Rodions Kurucs","HOU","SF","-1.35709146825056","-1.07916550969207","-1.11667890032845","-0.868250372498133","-0.818388290330328","-0.764775165076979","-0.923597681572348","-0.790483244383166","-1.04461715697091","-0.0226133367781616","-0.504638753723634"
